location,city,country,year,month,parameter,value,latitude,longitude
PNH Oude Meer,Oude Meer,NL,2016,01,pm10,21.71517070070439,52.28,4.77077
Amsterdam-Van Diemenstraat,Amsterdam,NL,2016,01,o3,-35.98272171253822,52.39,4.88781
Huijbergen-Vennekenstraat,Huijbergen,NL,2016,01,o3,15.945550458715596,51.4344,4.35984
Westmaas-Groeneweg,Westmaas,NL,2016,01,o3,16.14571865443425,51.7866,4.4505300000000005
Utrecht-Griftpark,Utrecht,NL,2016,01,o3,-37.831850152905204,52.1013,5.12818
Hoogvliet-Leemkuil,Hoogvliet,NL,2016,01,pm25,-31.580712624988756,51.8674,4.35524
Amsterdam-Vondelpark,Amsterdam,NL,2016,01,pm25,9.500594854205191,52.3597,4.86621
Hilversum-Johannes Geradtsweg,Hilversum,NL,2016,01,pm25,13.849537494716813,52.2351,5.18155
Breda-Bastenakenstraat,Breda,NL,2016,01,pm25,10.283626856199106,51.6031,4.78102
Utrecht-Griftpark,Utrecht,NL,2016,01,pm25,15.056504921273465,52.1013,5.12818
Hoogvliet-Leemkuil,Hoogvliet,NL,2016,01,pm10,20.421179132771673,51.8674,4.35524
Maassluis-Kwartellaan,Maassluis,NL,2016,01,pm10,-37.4449253732924,51.931999999999995,4.22802
Amsterdam-Hoogtij,Amsterdam,NL,2016,01,pm10,-113.30267849739725,52.428000000000004,4.77348
PNH Badhoevedorp,Badhoevedorp,NL,2016,01,pm10,19.680874522477037,52.333999999999996,4.77401
Amsterdam-Spaarnwoude,Amsterdam,NL,2016,01,pm25,15.755603376203196,52.3984,4.72858
